ID	Language_ID	Glottocode	ISO 639-3	Parameter_ID	Value	Form	Segments	Source_Form	Cognate_ID	Loan	Comment	Source
Bulgarian_EYE	Bulgarian	bulg1262	bul	EYE	око	ɔkɔ	ɔ k ɔ	ɔkɔ	EYE			
Bulgarian_EAR	Bulgarian	bulg1262	bul	EAR	ухо	uxɔ	u x ɔ	uxɔ	EAR			
Bulgarian_NOSE	Bulgarian	bulg1262	bul	NOSE	нос	nɔs	n ɔ s	nɔs	NOSE			
Bulgarian_MOUTH	Bulgarian	bulg1262	bul	MOUTH	уста	usta	u s t a	usta	MOUTH			
Bulgarian_TOOTH	Bulgarian	bulg1262	bul	TOOTH	зъб	zɤp	z ɤ p	zɤp	TOOTH			
Bulgarian_TONGUE	Bulgarian	bulg1262	bul	TONGUE	език	ɛzik	ɛ z i k	ɛzik	TONGUE			
Bulgarian_LIP	Bulgarian	bulg1262	bul	LIP	устна	ustna	u s t n a	ustna	LIP			
Bulgarian_CHEEK	Bulgarian	bulg1262	bul	CHEEK	буза	buza	b u z a	buza	CHEEK			
Bulgarian_FACE	Bulgarian	bulg1262	bul	FACE	лице	lit͡sɛ	l i t͡s ɛ	lit͡sɛ	FACE			
Bulgarian_FACE	Bulgarian	bulg1262	bul	FACE	образ	ɔbras	ɔ b r a s	ɔbras	FACE			
Bulgarian_FOREHEAD	Bulgarian	bulg1262	bul	FOREHEAD	чело	t͡ʃɛɫɔ	t͡ʃ ɛ ɫ ɔ	t͡ʃɛɫɔ	FOREHEAD			
Bulgarian_HAIR	Bulgarian	bulg1262	bul	HAIR	коса	kɔsa	k ɔ s a	kɔsa	HAIR			
Bulgarian_HAIR	Bulgarian	bulg1262	bul	HAIR	косъм	kɔsɤm	k ɔ s ɤ m	kɔsɤm	HAIR			
Bulgarian_MOUSTACHE	Bulgarian	bulg1262	bul	MOUSTACHE	мустаци	mustat͡si	m u s t a t͡s i	mustat͡si	MOUSTACHE			
Bulgarian_BEARD	Bulgarian	bulg1262	bul	BEARD	брада	brada	b r a d a	brada	BEARD			
Bulgarian_CHIN	Bulgarian	bulg1262	bul	CHIN	брада	brada	b r a d a	brada	CHIN			
Bulgarian_CHIN	Bulgarian	bulg1262	bul	CHIN	брадичка	bradit͡ʃka	b r a d i t͡ʃ k a	bradit͡ʃka	CHIN			
Bulgarian_JAW	Bulgarian	bulg1262	bul	JAW	челюст	t͡ʃɛʎust	t͡ʃ ɛ ʎ u s t	t͡ʃɛʎust	JAW			
Bulgarian_THROAT	Bulgarian	bulg1262	bul	THROAT	гърло	ɡɤrɫɔ	ɡ ɤ r ɫ ɔ	ɡɤrɫɔ	THROAT			
Bulgarian_NECK	Bulgarian	bulg1262	bul	NECK	врат	vrat	v r a t	vrat	NECK			
Bulgarian_NAPE_(OF_NECK)	Bulgarian	bulg1262	bul	NAPE_(OF_NECK)	тил	tiɫ	t i ɫ	tiɫ	NAPE_(OF_NECK)			
Bulgarian_HEAD	Bulgarian	bulg1262	bul	HEAD	глава	ɡɫava	ɡ ɫ a v a	ɡɫava	HEAD			
Bulgarian_BACK	Bulgarian	bulg1262	bul	BACK	гръб	ɡrɤp	ɡ r ɤ p	ɡrɤp	BACK			
Bulgarian_BELLY	Bulgarian	bulg1262	bul	BELLY	корем	kɔrɛm	k ɔ r ɛ m	kɔrɛm	BELLY			
Bulgarian_NAVEL	Bulgarian	bulg1262	bul	NAVEL	пъп	pɤp	p ɤ p	pɤp	NAVEL			
Bulgarian_BREAST	Bulgarian	bulg1262	bul	BREAST	бозка	bɔzka	b ɔ z k a	bɔzka	BREAST			
Bulgarian_CHEST	Bulgarian	bulg1262	bul	CHEST	гръд	ɡrɤt	ɡ r ɤ t	ɡrɤt	CHEST			
Bulgarian_SHOULDER	Bulgarian	bulg1262	bul	SHOULDER	рамо	ramɔ	r a m ɔ	ramɔ	SHOULDER			
Bulgarian_SHOULDER	Bulgarian	bulg1262	bul	SHOULDER	плещи	plɛʃti	p l ɛ ʃ t i	plɛʃti	SHOULDER			
Bulgarian_ARM	Bulgarian	bulg1262	bul	ARM	ръка	rɤka	r ɤ k a	rɤka	ARM			
Bulgarian_ELBOW	Bulgarian	bulg1262	bul	ELBOW	лакът	ɫakɤt	ɫ a k ɤ t	ɫakɤt	ELBOW			
Bulgarian_HAND	Bulgarian	bulg1262	bul	HAND	ръка	rɤka	r ɤ k a	rɤka	HAND			
Bulgarian_HAND	Bulgarian	bulg1262	bul	HAND	китка	kitka	k i t k a	kitka	HAND			
Bulgarian_PALM_OF_HAND	Bulgarian	bulg1262	bul	PALM_OF_HAND	длан	dɫan	d ɫ a n	dɫan	PALM_OF_HAND			
Bulgarian_FINGER	Bulgarian	bulg1262	bul	FINGER	пръст	prɤst	p r ɤ s t	prɤst	FINGER			
Bulgarian_FINGERNAIL	Bulgarian	bulg1262	bul	FINGERNAIL	нокът	nɔkɤt	n ɔ k ɤ t	nɔkɤt	FINGERNAIL			
Bulgarian_FINGERNAIL_OR_TOENAIL	Bulgarian	bulg1262	bul	FINGERNAIL_OR_TOENAIL	нокът	nɔkɤt	n ɔ k ɤ t	nɔkɤt	FINGERNAIL_OR_TOENAIL			
Bulgarian_TOE	Bulgarian	bulg1262	bul	TOE	пръст на крак	prɤstnakrak	p r ɤ s t n a k r a k	prɤst na krak	TOE			
Bulgarian_FOOT	Bulgarian	bulg1262	bul	FOOT	крак	krak	k r a k	krak	FOOT			
Bulgarian_FOOT	Bulgarian	bulg1262	bul	FOOT	нога	nɔɡa	n ɔ ɡ a	nɔɡa	FOOT			
Bulgarian_HEEL	Bulgarian	bulg1262	bul	HEEL	пета	pɛta	p ɛ t a	pɛta	HEEL			
Bulgarian_KNEE	Bulgarian	bulg1262	bul	KNEE	коляно	kɔʎanɔ	k ɔ ʎ a n ɔ	kɔʎanɔ	KNEE			
Bulgarian_THIGH	Bulgarian	bulg1262	bul	THIGH	бедро	bɛdrɔ	b ɛ d r ɔ	bɛdrɔ	THIGH			
Bulgarian_LEG	Bulgarian	bulg1262	bul	LEG	крак	krak	k r a k	krak	LEG			
Bulgarian_LEG	Bulgarian	bulg1262	bul	LEG	нога	nɔɡa	n ɔ ɡ a	nɔɡa	LEG			
Bulgarian_BODY	Bulgarian	bulg1262	bul	BODY	тяло	tʲaɫɔ	tʲ a ɫ ɔ	tʲaɫɔ	BODY			
Bulgarian_SKIN	Bulgarian	bulg1262	bul	SKIN	кожа	kɔʒa	k ɔ ʒ a	kɔʒa	SKIN			
Bulgarian_BLOOD	Bulgarian	bulg1262	bul	BLOOD	кръв	krɤf	k r ɤ f	krɤf	BLOOD			
Bulgarian_VEIN	Bulgarian	bulg1262	bul	VEIN	вена	vɛna	v ɛ n a	vɛna	VEIN			
Bulgarian_VEIN	Bulgarian	bulg1262	bul	VEIN	артерия	artɛrija	a r t ɛ r i j a	artɛrija	VEIN			
Bulgarian_TENDON	Bulgarian	bulg1262	bul	TENDON	жила	ʒiɫa	ʒ i ɫ a	ʒiɫa	TENDON			
Bulgarian_TENDON	Bulgarian	bulg1262	bul	TENDON	сухожилие	suxɔʒiliɛ	s u x ɔ ʒ i l i ɛ	suxɔʒiliɛ	TENDON			
Bulgarian_BONE	Bulgarian	bulg1262	bul	BONE	кост	kɔst	k ɔ s t	kɔst	BONE			
Bulgarian_BRAIN	Bulgarian	bulg1262	bul	BRAIN	мозък	mɔzɤk	m ɔ z ɤ k	mɔzɤk	BRAIN			
Bulgarian_HEART	Bulgarian	bulg1262	bul	HEART	сърце	sɤrt͡sɛ	s ɤ r t͡s ɛ	sɤrt͡sɛ	HEART			
Bulgarian_STOMACH	Bulgarian	bulg1262	bul	STOMACH	стомах	stɔmax	s t ɔ m a x	stɔmax	STOMACH			
Bulgarian_LIVER	Bulgarian	bulg1262	bul	LIVER	черен дроб	t͡ʃɛrɛndrɔp	t͡ʃ ɛ r ɛ n d r ɔ p	t͡ʃɛrɛn drɔp	LIVER			
Bulgarian_BREATH	Bulgarian	bulg1262	bul	BREATH	дишане	diʃanɛ	d i ʃ a n ɛ	diʃanɛ	BREATH			
Bulgarian_HUNGER	Bulgarian	bulg1262	bul	HUNGER	глад	ɡɫat	ɡ ɫ a t	ɡɫat	HUNGER			
Bulgarian_TEAR_(OF_EYE)	Bulgarian	bulg1262	bul	TEAR_(OF_EYE)	сълза	sɤɫza	s ɤ ɫ z a	sɤɫza	TEAR_(OF_EYE)			
Bulgarian_TASTE	Bulgarian	bulg1262	bul	TASTE	вкус	vkus	v k u s	vkus	TASTE			
Bulgarian_<NA>	Bulgarian	bulg1262	bul	<NA>	миризма	mirizma	m i r i z m a	mirizma	<NA>			
Bulgarian_<NA>	Bulgarian	bulg1262	bul	<NA>	сън	sɤn	s ɤ n	sɤn	<NA>			
Bulgarian_DREAM	Bulgarian	bulg1262	bul	DREAM	сън	sɤn	s ɤ n	sɤn	DREAM			
Bulgarian_SKY	Bulgarian	bulg1262	bul	SKY	небе	nɛbɛ	n ɛ b ɛ	nɛbɛ	SKY			
Bulgarian_SUN	Bulgarian	bulg1262	bul	SUN	слънце	sɫɤnt͡sɛ	s ɫ ɤ n t͡s ɛ	sɫɤnt͡sɛ	SUN			
Bulgarian_MOON	Bulgarian	bulg1262	bul	MOON	луна	ɫuna	ɫ u n a	ɫuna	MOON			
Bulgarian_MOON	Bulgarian	bulg1262	bul	MOON	месец	mɛsɛt͡s	m ɛ s ɛ t͡s	mɛsɛt͡s	MOON			
Bulgarian_STAR	Bulgarian	bulg1262	bul	STAR	звезда	zvɛzda	z v ɛ z d a	zvɛzda	STAR			
Bulgarian_AIR	Bulgarian	bulg1262	bul	AIR	въздух	vɤzdux	v ɤ z d u x	vɤzdux	AIR			
Bulgarian_WIND	Bulgarian	bulg1262	bul	WIND	вятър	vʲatɤr	vʲ a t ɤ r	vʲatɤr	WIND			
Bulgarian_WAVE	Bulgarian	bulg1262	bul	WAVE	вълна	vɤɫna	v ɤ ɫ n a	vɤɫna	WAVE			
Bulgarian_WATER	Bulgarian	bulg1262	bul	WATER	вода	vɔda	v ɔ d a	vɔda	WATER			
Bulgarian_ROCK	Bulgarian	bulg1262	bul	ROCK	камък	kamɤk	k a m ɤ k	kamɤk	ROCK			
Bulgarian_GROUND	Bulgarian	bulg1262	bul	GROUND	земя	zɛmʲa	z ɛ mʲ a	zɛmʲa	GROUND			
