ID	Language_ID	Glottocode	ISO 639-3	Parameter_ID	Value	Form	Segments	Source_Form	Cognate_ID	Loan	Comment	Source
VaeakauTaumako_EIGHT_1	Vaeakau-Taumako	pile1238	piv	EIGHT	valu	valu	v a l u	valu	EIGHT_1			
Wallisian_EIGHT_1	Wallisian	wall1257	wls	EIGHT	valu	valu	v a l u	valu	EIGHT_1			
Maori_EIGHT_1	Maori	maor1246	mri	EIGHT	waru	waru	w a r u	waru	EIGHT_1			
Kapingamarangi_EIGHT_1	Kapingamarangi	kapi1249	kpg	EIGHT	walu	walu	w a l u	walu	EIGHT_1			
Tahitian_EIGHT_1	Tahitian	tahi1242	tah	EIGHT	va'u	vaʔu	v a ʔ u	vaʔu	EIGHT_1			
Emae_EIGHT_1	Emae	emae1237	mmw	EIGHT	βaru	βaru	β a r u	βaru	EIGHT_1			
Rapanui_EIGHT_1	Rapanui	rapa1244	rap	EIGHT	va'u	vaʔu	v a ʔ u	vaʔu	EIGHT_1			
Mangareva_EIGHT_1	Mangareva	mang1401	mrv	EIGHT	varu	varu	v a r u	varu	EIGHT_1			
Luangiua_EIGHT_1	Luangiua	onto1237	ojv	EIGHT	valu	valu	v a l u	valu	EIGHT_1			
TongatongaIslands_EIGHT_1	Tongan	tong1325	ton	EIGHT	valu	valu	v a l u	valu	EIGHT_1			
Tikopia_EIGHT_1	Tikopia	tiko1237	tkp	EIGHT	varu	varu	v a r u	varu	EIGHT_1			
Sikaiana_EIGHT_1	Sikaiana	sika1261	sky	EIGHT	valu	valu	v a l u	valu	EIGHT_1			
NorthMarquesan_EIGHT_1	North Marquesan	nort2845	mrq	EIGHT	va'u	vaʔu	v a ʔ u	vaʔu	EIGHT_1			
EastFutuna_EIGHT_1	East Futuna	east2447	fud	EIGHT	valu	valu	v a l u	valu	EIGHT_1			
Pukapuka_EIGHT_1	Pukapuka	puka1242	pkp	EIGHT	valu	valu	v a l u	valu	EIGHT_1			
