ID	Language_ID	Glottocode	ISO 639-3	Parameter_ID	Value	Form	Segments	Source_Form	Cognate_ID	Loan	Comment	Source
Apuri_ONE_4783	Apurí-Madean-Viñac	apur1253		ONE	huk	huk	h u k	h u k	ONE_4783			shimelman2017
Apurimac_ONE_4783	Eastern-Apurímac	east2551	qve	ONE	huk, huj, huq	huk	h u k	h u k	ONE_4783			camacho2007
Apurimac_ONE_4783	Eastern-Apurímac	east2551	qve	ONE	huk, huj, huq	huχ	h u χ	h u χ	ONE_4783			camacho2007
Apurimac_ONE_4783	Eastern-Apurímac	east2551	qve	ONE	huk, huj, huq	huq	h u q	h u q	ONE_4783			camacho2007
Atalla_ONE_4783	Huancavelica	huan1249		ONE	huk	huk	h u k	h u k	ONE_4783			heggarty2005
Ayacucho_ONE_4783	Ayacucho	ayac1239	quy	ONE	huk	huk	h u k	h u k	ONE_4783			soto1976
Cacra-Hongos_ONE_4783	Cacra-Hongos	cacr1238		ONE	huk	huk	h u k	h u k	ONE_4783			shimelman2017
Chachapoyas_ONE_4783	Chachapoyas	chac1250	quk	ONE	suj	sux	s u x	s u x	ONE_4783			taylor2006
Chetilla_ONE_4783	Cajamarca	caja1238	qvc	ONE	suχ	suχ	s u χ	s u χ	ONE_4783			heggarty2005
Curva_ONE_4783	Apolobamba	apol1241		ONE	ux	ux	u x	u x	ONE_4783			heggarty2005
Cuzco_ONE_4783	Cuzco	cusc1236	quz	ONE	huχ	huχ	h u χ	h u χ	ONE_4783			heggarty2005
Huallaga_ONE_4783	Huallaga-Huánuco	hual1241	qub	ONE	huk	huk	h u k	h u k	ONE_4783			heggarty2005
Huanca_ONE_4783	Huaylla-Huanca	huay1241	qvw	ONE	suk	suk	s u k	s u k	ONE_4783			cerron1976
Jauja_ONE_4783	Jauja-Huanca	jauj1238	qxw	ONE	huk	huk	h u k	h u k	ONE_4783			cerron1976
Huangascar_ONE_4783	Chocos-Huangáscar	azan1238		ONE	huk	huk	h u k	h u k	ONE_4783			shimelman2017
HuarazHuailas_ONE_4783	Huaraz-Huailas	huai1241		ONE	huk	xuk	x u k	x u k	ONE_4783			parkerchavez1976
Imbabura_ONE_4783	Imbabura	imba1240	qvi	ONE	shuk	ʃuk	ʃ u k	ʃ u k	ONE_4783			gomez2009
Inkawasi_ONE_4783	Lambayeque	lamb1276	quf	ONE	uk	uk	u k	u k	ONE_4783			heggarty2005
Lamas_ONE_4783	San Martín	sanm1289	qvs	ONE	suk	suk	s u k	s u k	ONE_4783			taylor2006
Laraos_ONE_4783	Laraos	yauy1235	qux	ONE	huk	huk	h u k	h u k	ONE_4783			heggarty2005
Lincha-Tana_ONE_4783	Lincha-Tana	tana1291		ONE	huk	huk	h u k	h u k	ONE_4783			shimelman2017
Maragua_ONE_4783	Chuquisaca	sout2991	quh	ONE	ux	ux	u x	u x	ONE_4783			heggarty2005
Napo_ONE_4783	Napo 	napo1242	qvo	ONE	shuj	ʃu	ʃ u	ʃ u	ONE_4783			orrwrisley1981
Pacaraos_ONE_4783	Pacaraos	paca1245	qvp	ONE	huk	xuk	x u k	x u k	ONE_4783			adelaar1982
Pastaza_ONE_4783	Pastaza	sout2990	qup	ONE	shuc	ʃuk	ʃ u k	ʃ u k	ONE_4783			landerman1973
Pocona_ONE_4783	Cochabamba	coch1274		ONE	ux	ux	u x	u x	ONE_4783			heggarty2005
Puno_ONE_4783	Puno	puno1238	qxp	ONE	ux	ux	u x	u x	ONE_4783			heggarty2005
Putumayo_ONE_4783	Colombian Inga	inga1252	inb	ONE	sug	suɡ	s u ɡ	s u g	ONE_4783			tandioy1978
SanPedro_ONE_4783	Liscay-San Pedro	sanp1258		ONE	huk	huk	h u k	h u k	ONE_4783			shimelman2017
Santiagueno_ONE_4783	Santiago del Estero	sant1432	qus	ONE	suk	sux	s u x	s u x	ONE_4783			juanatey2021
Serena_ONE_4783	Tena	tena1240	quw	ONE	šux	ʃux	ʃ u x	ʃ u x	ONE_4783			heggarty2005
Tarma_ONE_4783	Yaru	yaru1256		ONE	xuk	χok	χ o k	χ o k	ONE_4783			adelaar1977
Troje_ONE_4783	Chimborazo	nort3351		ONE	šux	ʃux	ʃ u x	ʃ u x	ONE_4783			heggarty2005
Yanac_ONE_4783	Corongo	coro1247	qwa	ONE	uk	uk	u k	u k	ONE_4783			heggarty2005
Apuri_TEN_6604	Apurí-Madean-Viñac	apur1253		TEN	trunka	ʈunka	ʈ u n k a	ʈ u n k a	TEN_6604			shimelman2017
Apurimac_TEN_6604	Eastern-Apurímac	east2551	qve	TEN	chunka	ʧunka	ʧ u n k a	tʃ u n k a	TEN_6604			camacho2007
Atalla_TEN_6604	Huancavelica	huan1249		TEN	čunka	ʧunka	ʧ u n k a	tʃ u n k a	TEN_6604			heggarty2005
Ayacucho_TEN_6604	Ayacucho	ayac1239	quy	TEN	chunka	ʧunka	ʧ u n k a	tʃ u n k a	TEN_6604			soto1976
Cacra-Hongos_TEN_6604	Cacra-Hongos	cacr1238		TEN	trunka	ʈunka	ʈ u n k a	ʈ u n k a	TEN_6604			shimelman2017
Chachapoyas_TEN_6604	Chachapoyas	chac1250	quk	TEN	ĉunka	ʈ͡ʂunɡa	ʈ͡ʂ u n ɡ a	ʈʂ u n g a	TEN_6604			taylor2006
Chetilla_TEN_6604	Cajamarca	caja1238	qvc	TEN	ĉunga	ʈ͡ʂunɡa	ʈ͡ʂ u n ɡ a	ʈʂ u n g a	TEN_6604			heggarty2005
Curva_TEN_6604	Apolobamba	apol1241		TEN	čunka	ʧunka	ʧ u n k a	tʃ u n k a	TEN_6604			heggarty2005
Cuzco_TEN_6604	Cuzco	cusc1236	quz	TEN	čunka	ʧunka	ʧ u n k a	tʃ u n k a	TEN_6604			heggarty2005
Huallaga_TEN_6604	Huallaga-Huánuco	hual1241	qub	TEN	čunka	ʧunka	ʧ u n k a	tʃ u n k a	TEN_6604			heggarty2005
Huanca_TEN_6604	Huaylla-Huanca	huay1241	qvw	TEN	trunka	ʈ͡ʂunka	ʈ͡ʂ u n k a	ʈʂ u n k a	TEN_6604			cerron2018
Huangascar_TEN_6604	Chocos-Huangáscar	azan1238		TEN	trunka	ʈunka	ʈ u n k a	ʈ u n k a	TEN_6604			shimelman2017
HuarazHuailas_TEN_6604	Huaraz-Huailas	huai1241		TEN	chunka	ʧuɲka	ʧ u ɲ k a	tʃ u ɲ k a	TEN_6604			parkerchavez1976
Imbabura_TEN_6604	Imbabura	imba1240	qvi	TEN	chunga	ʧunɡa	ʧ u n ɡ a	tʃ u n g a	TEN_6604			gomez2009
Inkawasi_TEN_6605	Lambayeque	lamb1276	quf	TEN	diez	dies	d i e s	d i e s	TEN_6605			heggarty2005
Lamas_TEN_6604	San Martín	sanm1289	qvs	TEN	chunka	ʧunɡa	ʧ u n ɡ a	tʃ u n g a	TEN_6604			taylor2006
Laraos_TEN_6604	Laraos	yauy1235	qux	TEN	ĉunka	ʈ͡ʂunka	ʈ͡ʂ u n k a	ʈʂ u n k a	TEN_6604			heggarty2005
Lincha-Tana_TEN_6604	Lincha-Tana	tana1291		TEN	trunka	ʈunka	ʈ u n k a	ʈ u n k a	TEN_6604			shimelman2017
Maragua_TEN_6604	Chuquisaca	sout2991	quh	TEN	čunka	ʧunka	ʧ u n k a	tʃ u n k a	TEN_6604			heggarty2005
Napo_TEN_6604	Napo 	napo1242	qvo	TEN	chunga	ʧunɡa	ʧ u n ɡ a	tʃ u n g a	TEN_6604			orrwrisley1981
Pacaraos_TEN_6604	Pacaraos	paca1245	qvp	TEN	trunka	ʈ͡ʂuŋka	ʈ͡ʂ u ŋ k a	ʈʂ u ŋ k a	TEN_6604			adelaar1982
Pastaza_TEN_6604	Pastaza	sout2990	qup	TEN	chingu	ʧinɡu	ʧ i n ɡ u	tʃ i n g u	TEN_6604			landerman1973
Pocona_TEN_6604	Cochabamba	coch1274		TEN	čunka	ʧunka	ʧ u n k a	tʃ u n k a	TEN_6604			heggarty2005
Puno_TEN_6604	Puno	puno1238	qxp	TEN	čunka	ʧunka	ʧ u n k a	tʃ u n k a	TEN_6604			heggarty2005
Putumayo_TEN_6604	Colombian Inga	inga1252	inb	TEN	chunga	ʧunɡa	ʧ u n ɡ a	tʃ u n g a	TEN_6604			tandioy1978
SanPedro_TEN_6604	Liscay-San Pedro	sanp1258		TEN	trunka	ʈunka	ʈ u n k a	ʈ u n k a	TEN_6604			shimelman2017
Santiagueno_TEN_6604	Santiago del Estero	sant1432	qus	TEN	chunka	ʧuŋka	ʧ u ŋ k a	tʃ u ŋ k a	TEN_6604		in disuse	juanatey2021
Serena_TEN_6604	Tena	tena1240	quw	TEN	čunga	ʧunɡa	ʧ u n ɡ a	tʃ u n g a	TEN_6604			heggarty2005
Tarma_TEN_6604	Yaru	yaru1256		TEN	ĉun̊ka	ʈ͡ʂuŋka	ʈ͡ʂ u ŋ k a	ʈʂ u ŋ k a	TEN_6604			adelaar1977
Troje_TEN_6604	Chimborazo	nort3351		TEN	čunga	ʧunɡa	ʧ u n ɡ a	tʃ u n g a	TEN_6604			heggarty2005
Yanac_TEN_6604	Corongo	coro1247	qwa	TEN	ĉunka	ʈ͡ʂunka	ʈ͡ʂ u n k a	ʈʂ u n k a	TEN_6604			heggarty2005
Apurimac_GREEN_81	Eastern-Apurímac	east2551	qve	GREEN	kuku	kuku	k u k u	k u k u	GREEN_81			camacho2007
Atalla_GREEN_211	Huancavelica	huan1249		GREEN	χiwa	χiwa	χ i w a	χ i w a	GREEN_211			heggarty2005
Ayacucho_GREEN_2579	Ayacucho	ayac1239	quy	GREEN	qumiř	χumiɽ	χ u m i ɽ	χ u m i ɽ	GREEN_2579		Huancavelica only	soto1976
Chachapoyas_GREEN_2581	Chachapoyas	chac1250	quk	GREEN	chikyaj	ʧikjax	ʧ i k j a x	tʃ i k j a x	GREEN_2581			taylor2006
Chetilla_GREEN_2581	Cajamarca	caja1238	qvc	GREEN	čiγyax	ʧiʁjax	ʧ i ʁ j a x	tʃ i ʁ j a x	GREEN_2581			heggarty2005
Curva_GREEN_2579	Apolobamba	apol1241		GREEN	q'umir	qʼumir	qʼ u m i r	qʼ u m i r	GREEN_2579			heggarty2005
Cuzco_GREEN_2579	Cuzco	cusc1236	quz	GREEN	q'umir	qʼumir	qʼ u m i r	qʼ u m i r	GREEN_2579			heggarty2005
Huallaga_GREEN_2580	Huallaga-Huánuco	hual1241	qub	GREEN	verde	berde	b e r d e	b e r d e	GREEN_2580			heggarty2005
Huanca_GREEN_2580	Huaylla-Huanca	huay1241	qvw	GREEN	birdi	biɾdi	b i ɾ d i	b i ɾ d i	GREEN_2580			cerron2018
HuarazHuailas_GREEN_2580	Huaraz-Huailas	huai1241		GREEN	beri	beɾi	b e ɾ i	b e ɾ i	GREEN_2580			parkerchavez1976
Imbabura_GREEN_2580	Imbabura	imba1240	qvi	GREEN	birdi	biɾdi	b i ɾ d i	b i ɾ d i	GREEN_2580			gomez2009
Inkawasi_GREEN_2581	Lambayeque	lamb1276	quf	GREEN	čiχyaχ	ʧiχjaχ	ʧ i χ j a χ	tʃ i χ j a χ	GREEN_2581			heggarty2005
Lamas_GREEN_2581	San Martín	sanm1289	qvs	GREEN	chikjak	ʧikxak	ʧ i k x a k	tʃ i k x a k	GREEN_2581			taylor2006
Laraos_GREEN_2580	Laraos	yauy1235	qux	GREEN	verde	berde	b e r d e	b e r d e	GREEN_2580			heggarty2005
Maragua_GREEN_2579	Chuquisaca	sout2991	quh	GREEN	q'umir	qʼumir	qʼ u m i r	qʼ u m i r	GREEN_2579			heggarty2005
Napo_GREEN_2580	Napo 	napo1242	qvo	GREEN	birdi	birdi	b i r d i	b i r d i	GREEN_2580			orrwrisley1981
Pacaraos_GREEN_2580	Pacaraos	paca1245	qvp	GREEN	berdi	berdi	b e r d i	b e r d i	GREEN_2580		esp	adelaar1982
Pastaza_GREEN_79	Pastaza	sout2990	qup	GREEN	quillu	kiʎu	k i ʎ u	k i ʎ u	GREEN_79			landerman1973
Pocona_GREEN_2579	Cochabamba	coch1274		GREEN	q'umir	qʼumir	qʼ u m i r	qʼ u m i r	GREEN_2579			heggarty2005
Puno_GREEN_2579	Puno	puno1238	qxp	GREEN	q'umir	qʼumir	qʼ u m i r	qʼ u m i r	GREEN_2579			heggarty2005
Santiagueno_GREEN_2579	Santiago del Estero	sant1432	qus	GREEN	qomer	qomeɾ	q o m e ɾ	q o m e ɾ	GREEN_2579			juanatey2021
Serena_GREEN_2580	Tena	tena1240	quw	GREEN	verde	berde	b e r d e	b e r d e	GREEN_2580			heggarty2005
Troje_GREEN_2580	Chimborazo	nort3351		GREEN	verde	berde	b e r d e	b e r d e	GREEN_2580			heggarty2005
