Sample	prior	likelihood	posterior
0	-17.89302643636988	-3445.6558789911737	-3463.5489054275436
200	-16.649508695574983	-2940.00566290055	-2956.655171596125
400	9.793163758293687	-2818.1122411694687	-2808.319077411175
600	17.64266327549074	-2748.599209282499	-2730.9565460070085
800	17.904339201227092	-2685.1117193680966	-2667.2073801668694
1000	16.05268181805713	-2671.7278969038407	-2655.6752150857837
1200	29.808853632990477	-2643.0480271706415	-2613.239173537651
1400	29.269152760881088	-2640.172232348824	-2610.9030795879426
1600	31.321097271473846	-2646.1688302066523	-2614.8477329351786
1800	29.484575100078924	-2647.3240935651615	-2617.8395184650826
2000	30.68213497630492	-2644.4566870427143	-2613.7745520664093
2200	30.352031144340163	-2647.7743315048447	-2617.4223003605043
2400	42.77168217866582	-2644.5644988046815	-2601.792816626016
2600	41.92035207725423	-2639.2241972896195	-2597.303845212365
2800	40.33448602969499	-2636.833195160617	-2596.4987091309217
3000	42.66622448863675	-2636.928209023541	-2594.2619845349045
3200	36.3561906823236	-2633.720849357891	-2597.364658675567
3400	36.45891275765212	-2633.924683650372	-2597.46577089272
3600	38.92277371299635	-2630.814566925423	-2591.891793212427
3800	40.21325766018506	-2623.647002946058	-2583.4337452858726
4000	40.667030159382335	-2630.1373558900837	-2589.4703257307015
4200	40.25657346578058	-2634.515236147108	-2594.2586626813277
4400	39.54994338765826	-2634.6269839671036	-2595.077040579445
4600	35.41548171618292	-2623.4158736903046	-2588.0003919741216
4800	42.04978743679114	-2628.5935242411906	-2586.5437368043995
5000	43.34128449632009	-2624.6306023643915	-2581.2893178680715
5200	41.72272799945068	-2621.1289915846364	-2579.4062635851856
5400	43.83490229547578	-2619.9471731270078	-2576.112270831532
5600	46.03397970524435	-2618.8407472210906	-2572.8067675158463
5800	48.447834212662045	-2615.966741157774	-2567.5189069451117
6000	46.618362460736535	-2614.652907706009	-2568.0345452452725
6200	45.19294108232747	-2617.633450787064	-2572.4405097047365
6400	46.387934990588334	-2612.753754764962	-2566.365819774374
6600	45.43978418059638	-2612.61201140091	-2567.1722272203137
6800	47.55064034693054	-2613.5833728900793	-2566.032732543149
7000	44.335491348557426	-2614.1065839970565	-2569.7710926484992
7200	46.53773599212198	-2616.820945521978	-2570.283209529856
7400	43.63655051587355	-2615.888972734375	-2572.252422218501
7600	45.433863486673246	-2627.1807081601637	-2581.7468446734906
7800	39.8750889337936	-2609.939405248437	-2570.0643163146437
8000	41.8487374586138	-2610.8292252546717	-2568.980487796058
8200	42.06590740303641	-2608.17076232978	-2566.1048549267434
8400	41.80083799820214	-2612.9808995117255	-2571.1800615135235
8600	41.846322858567085	-2617.793643305864	-2575.947320447297
8800	39.45100360546715	-2616.810487069044	-2577.359483463577
9000	37.46909331019988	-2613.9921739767947	-2576.523080666595
9200	40.55494366380216	-2611.2891031306995	-2570.7341594668974
9400	36.530596271602874	-2612.8598370653963	-2576.3292407937934
9600	37.33464146325835	-2610.0531728651154	-2572.718531401857
9800	36.73980118969304	-2606.536199590814	-2569.7963984011208
10000	34.53894585230329	-2606.01028861061	-2571.471342758307
10200	33.25319324965245	-2615.9249378303793	-2582.6717445807267
10400	34.38593330502935	-2613.132582477144	-2578.7466491721143
10600	34.11329879283742	-2605.314644763622	-2571.2013459707846
10800	36.27903304727318	-2611.615203703809	-2575.336170656536
11000	33.59782639690515	-2608.481198602919	-2574.883372206014
11200	33.2000430521655	-2610.261200906104	-2577.0611578539383
11400	30.602583457122282	-2619.0339889429365	-2588.431405485814
11600	34.053478498696805	-2614.1883594211745	-2580.134880922478
11800	29.180801247674513	-2618.189082151806	-2589.0082809041314
12000	29.843899380502755	-2615.667570725669	-2585.8236713451665
12200	29.807697003118427	-2608.4619787985544	-2578.654281795436
12400	36.86855309925387	-2604.8826522954073	-2568.0140991961534
12600	36.4681845743632	-2605.3335764675926	-2568.8653918932296
12800	36.743495420095506	-2604.5118608540615	-2567.768365433966
13000	36.99022795343964	-2605.520058263349	-2568.5298303099094
13200	37.8452502765108	-2609.0433475611244	-2571.1980972846136
13400	37.08662450528644	-2607.3385823068083	-2570.2519578015217
13600	36.80853327706714	-2609.146442169028	-2572.337908891961
13800	37.004761171620544	-2605.9697534573666	-2568.964992285746
14000	37.00606101001658	-2604.3165770151963	-2567.3105160051796
14200	34.801264703850364	-2607.326799406281	-2572.525534702431
14400	36.64082821299526	-2605.2323418826236	-2568.5915136696285
14600	35.84656453026655	-2607.0329764509315	-2571.186411920665
14800	38.300818424152254	-2613.259666758342	-2574.95884833419
15000	40.1866963678483	-2611.6176729499507	-2571.4309765821026
15200	40.51727315256879	-2610.6496276839894	-2570.132354531421
15400	38.71676303625517	-2612.132016365932	-2573.415253329677
15600	38.40560134812609	-2606.7679146513146	-2568.3623133031883
15800	38.332291500526246	-2611.4262715610425	-2573.0939800605165
16000	38.71496315180274	-2611.662873493765	-2572.947910341962
16200	36.738450791235664	-2613.4720028905604	-2576.7335520993247
16400	37.29112727541754	-2607.010669885869	-2569.7195426104513
16600	39.25989484326707	-2605.898061257454	-2566.6381664141873
16800	37.40685118670525	-2609.6556287972576	-2572.248777610552
17000	38.83783054499718	-2604.7920474232365	-2565.954216878239
17200	40.41125924096193	-2609.9751112348786	-2569.5638519939166
17400	37.614215790066176	-2612.294808381704	-2574.680592591638
17600	39.88930679594417	-2604.087781185127	-2564.1984743891826
17800	37.90912002720645	-2611.339005463459	-2573.429885436253
18000	39.13439432915798	-2612.4064535408806	-2573.2720592117225
18200	38.660260053215765	-2609.4766954006473	-2570.8164353474317
18400	40.41473165478513	-2610.8194532568386	-2570.4047216020535
18600	39.78255366683837	-2607.7464804975143	-2567.963926830676
18800	39.22628013351644	-2609.5524235594576	-2570.326143425941
19000	36.03087434591816	-2605.269010128049	-2569.238135782131
19200	35.67888086658763	-2610.3392520016396	-2574.6603711350517
19400	28.337585127715627	-2615.5046983954767	-2587.167113267761
19600	28.909454517255742	-2614.009307888728	-2585.0998533714724
19800	30.699071357235546	-2613.478658101407	-2582.7795867441714
20000	28.92331698431388	-2603.2012065848353	-2574.2778896005216
20200	28.94474246404781	-2614.0540303804833	-2585.1092879164353
20400	26.890837020745064	-2611.841562368044	-2584.950725347299
20600	28.87422177408324	-2607.3307406100557	-2578.4565188359725
20800	29.292388139331813	-2614.340139521377	-2585.047751382045
21000	29.949110418947306	-2606.9806638962154	-2577.031553477268
21200	29.512873927589784	-2600.1404602259777	-2570.627586298388
21400	28.422758124142533	-2605.4331814315187	-2577.010423307376
21600	29.12658062013728	-2598.795173459599	-2569.668592839462
21800	28.973268695033795	-2614.9851996230555	-2586.0119309280217
22000	26.34144110575704	-2615.8426299733974	-2589.5011888676404
22200	26.89554710462862	-2609.7610973893816	-2582.8655502847528
22400	25.892513392424593	-2605.9906148707455	-2580.098101478321
22600	26.590063830530855	-2600.402672598245	-2573.812608767714
22800	27.206506929019636	-2599.4384262932535	-2572.231919364234
23000	27.310645980377924	-2605.6162730250526	-2578.3056270446746
23200	27.66671655848225	-2604.096247623747	-2576.4295310652647
23400	25.401294512925837	-2603.733211733819	-2578.3319172208935
23600	26.83624012010932	-2613.241215853979	-2586.40497573387
23800	26.213597634313473	-2611.4213907372737	-2585.2077931029603
24000	27.359242253843053	-2609.2298544235528	-2581.8706121697096
24200	26.898374963448088	-2613.4674653326792	-2586.569090369231
24400	26.34351611305754	-2607.8361467915397	-2581.4926306784823
24600	29.860126374112866	-2604.5881891273502	-2574.7280627532373
24800	28.823872117568172	-2600.9156633231887	-2572.0917912056207
25000	28.620378296965004	-2602.8877847515705	-2574.2674064546054
25200	28.494272803133757	-2603.250709811825	-2574.756437008691
25400	30.679076723382053	-2602.902281474167	-2572.223204750785
25600	32.25644145782628	-2604.348250388622	-2572.0918089307957
25800	33.08161959504653	-2607.9196527560307	-2574.838033160984
26000	32.03458021035281	-2607.5793532261755	-2575.5447730158226
26200	31.559807583089384	-2606.033613880477	-2574.4738062973875
26400	29.75265707954047	-2603.80785020382	-2574.05519312428
26600	31.192952236879943	-2604.7542665023684	-2573.5613142654884
26800	27.917786028915145	-2601.2144155539872	-2573.296629525072
27000	28.286081192354118	-2603.883331531179	-2575.597250338825
27200	30.202070992401982	-2608.5164517806547	-2578.314380788253
27400	29.24098240094185	-2604.009263102541	-2574.768280701599
27600	29.268689149809298	-2603.8611592983143	-2574.592470148505
27800	28.659305773513072	-2606.000047493963	-2577.34074172045
28000	26.606334757776498	-2598.2715109018595	-2571.665176144083
28200	24.4272811766601	-2602.1299359033505	-2577.7026547266905
28400	25.885665186112853	-2608.5814053615904	-2582.6957401754776
28600	27.162872898769503	-2605.9867340610867	-2578.8238611623174
28800	25.475020034445333	-2607.4664657613475	-2581.9914457269024
29000	26.911544525476117	-2611.797455423769	-2584.885910898293
