ID	Language_ID	Glottocode	ISO 639-3	Parameter_ID	Value	Form	Segments	Source_Form	Cognate_ID	Loan	Comment	Source
AncientIonicGreek(Herodotus)_ALL_1	Ancient Ionic Greek	ioni1244	grc	ALL	πᾶς	pánt	p á n t	pánt-	ALL_1	FALSE	Polysemy: 'all (omnis) / all (totus) [sg.] / every [sg.]'. Numerous attestations. Some examples for the meaning 'all (omnis)' are:         _x0015_1.1.3 "when their wares were almost all [σχεδόν πάντων] sold", "когда почти все [σχεδόν πάντων] товары уже были распроданы".         _x0015_1.132.2 "To pray for blessings for himself alone is not lawful for the sacrificer; rather, he prays that the king and all [πᾶσι] the Persians be well; for he reckons himself among them", "Приносящему жертву не дозволяется просить о даровании благ только себе одному: он молится за всех [πᾶσι] персов и за царя, так как и сам принадлежит к персам".         _x0015_2.25.3 "Yet I think that the sun never lets go of all [πᾶν] of the water that it draws up from the Nile yearly, but keeps some back near itself. Then, as the winter becomes milder, the sun returns to the middle of the heaven, and after that draws from all [πάντων] rivers alike", "Солнце же, мне думается, каждый раз не отдает назад всю [πᾶν] нильскую воду, которую ежегодно притягивает к себе, но [всегда] оставляет некоторое количество себе [в пищу]. Когда же зима подходит к концу, солнце снова возвращается на середину неба и с этих пор уже равномерно притягивает к себе воду из всех [πάντων] рек".         _x0015_4.26.1 "It is said to be the custom of the Issedones that, whenever a man's father dies, all [πάντες] the nearest of kin bring beasts of the flock and, having killed these and cut up the flesh, they also cut up the dead father of their host, and set out all the flesh [πάντα τὰ κρέα] mixed together for a feast", "Об обычаях исседонов рассказывают следующее. Когда умирает чей-нибудь отец, все [πάντες] родственники пригоняют скот, закалывают его и мясо разрубают на куски. Затем разрезают на части также и тело покойного отца того, к кому они пришли. Потом все мясо [πάντα τὰ κρέα] смешивают и устраивают пиршество".         _x0015_         _x0015_The prefixed stems ἅ=πας, σύμ=πας and συν=ά=πας reveal the similar semantics of 'totus [sg.] / omnis [pl.]' [Powell 1938: 33, 343, 344].         _x0015_         _x0015_The meaning of the scantily attested adjective/pronoun ὅλος is 'whole' (7×) [Powell 1938: 264], i.e. close to πᾶς 'all (totus)' in some contexts. Some examples are:         _x0015_1.133.1 "On this day, he thinks it right to serve a more abundant meal than on other days: oxen or horses or camels or asses, roasted whole in ovens [ὅλους ὀπτοὺς ἐν καμίνοισι], are set before the rich; the poorer serve the lesser kinds of cattle", "Люди богатые тогда подают на стол целиком зажаренного в печи [ὅλους ὀπτοὺς ἐν καμίνοισι] быка, коня, верблюда или даже осла, а бедные выставляют лишь голову мелкого рогатого скота".         _x0015_2.126.2 "of these stones they said the pyramid was built that stands midmost of the three, over against the great pyramid; each side of it measures one hundred and fifty feet [ὅλου καὶ ἡμίσεος πλέθρου]", "Из этих-то камней, по словам жрецов, и построена средняя из трех пирамид, что стоит перед великой пирамидой (каждая сторона этой пирамиды в полтора плефра [ὅλου καὶ ἡμίσεος πλέθρου])".         _x0015_4.64.4 "Many [Scythians] flay the skin from the whole body [ὅλους ἄνδρας], too, and carry it about on horseback stretched on a wooden frame", "Многие скифы, наконец, сдирают всю кожу с вражеского трупа [ὅλους ἄνδρας], натягивают ее на доски и затем возят ее с собой на конях".         _x0015_         _x0015_General Ancient Greek: πᾶς ~ ἅ=πᾱς ~ σύμ=πᾱς ~ συν=ά=πᾱς ('totus / omnis') [Edwards 1914: 6; Yonge 1849: 14; LSJ].	Powell 1938: 294
AncientIonicGreek(Herodotus)_ASH_1	Ancient Ionic Greek	ioni1244	grc	ASH	σποδός	spodós	s p o d ó s	spod-ó-s	ASH_1	FALSE	Examples are:   _x0015_'ashes' (2×): 2.140.1 "When the Ethiopian left Egypt, the blind man (it is said) was king once more, returning from the marshes where he had lived for fifty years on an island that he built of ashes [σποδῷ] and earth; for the Egyptians who were to bring him food without the Ethiopian's knowledge were instructed by the king to bring ashes [σποδὸν] whenever they came, to add to their gift", "А лишь только эфиопский царь покинул Египет, слепец Анисис снова воцарился, возвратившись из [прибрежной] низменности. Там он пробыл 50 лет и насыпал остров из золы [σποδῷ] и земли. Ведь, кроме съестных припасов, которые он приказывал египтянам тайно от эфиопского царя доставлять себе, египтяне должны были приносить в дар слепому царю также золу [σποδὸν]".   _x0015_'ashes after cremation' (1×): 4.35.4 "Furthermore, they say that when the thighbones are burnt in sacrifice on the altar, the ashes [σποδὸν] are all cast on the burial-place of Opis and Arge, behind the temple of Artemis, looking east, nearest the refectory of the people of Ceos", "пепел [σποδὸν] от бедер жертвенных животных, сожженных на алтаре, они рассыпают на могиле".   _x0015_Undetermined 'dust' or 'ashes' (2×): 2.100.4 "while they feasted, she [Nitocris] let the river in upon them by a vast secret channel. This was all that the priests told of her, except that when she had done this she cast herself into a chamber full of hot ashes [ἐς οἴκημα σποδοῦ πλέον; the text lacks 'hot'], to escape vengeance", "Пока гости пировали, царица [Нитокрис] велела выпустить в покой воды реки через большой потайной канал. Вот все, что рассказывали жрецы об этой царице. Впрочем, как говорят еще, она сама после такого деяния, чтобы избежать возмездия, бросилась в какой-то покой, полный пепла [σποδοῦ]".    _x0015_4.172.4 "They [the Nasamones] give and receive pledges by each drinking from the hand of the other party; and if they have nothing liquid, they take the dust [σποδοῦ] of the earth and lick it up", "Дружеские же союзы они [насамоны] заключают так: один дает пить другому из [своей] руки, и сам пьет из его руки. Если под руками нет никакой жидкости, то берут с земли щепотку пыли [σποδοῦ] и лижут ее".    _x0015_According to [LSJ], Hdt. 4.172 & Arr. Epict. 3.26.17 are the only contexts in which the meaning 'dust' rather than 'ashes' is traditionally postulated for σποδός. Both passages, however, permit the translation 'ashes', therefore, the gloss 'dust' seems unnecessary.   _x0015_   _x0015_General Ancient Greek: τέφρα ~ σποδός ~ κόνις [Edwards 1914: 11; Yonge 1849: 27; LSJ]. Neither κόνις nor τέφρα are attested in Hdt.	Powell 1938: 336
AncientIonicGreek(Herodotus)_BARK_1	Ancient Ionic Greek	ioni1244	grc	BARK	φλοιός	pʰlojós	pʰ l o j ó s	pʰloy-ó-s	BARK_1	FALSE	2×. Examples are: _x0015_4.67.2 "The Enarees, who are hermaphrodites, say that Aphrodite gave them the art of divination, which they practise by means of lime-tree bark [φλοιῷ]. They cut this bark into three portions, and prophesy while they braid and unbraid these in their fingers", "Энареи - женоподобные мужчины - говорят, что искусство гадания даровано им Афродитой. Гадают они при помощи липовой мочалы [φλοιῷ]. Мочалу эту разрезают на три части и полоски наматывают вокруг пальцев, а затем вновь распускают и при этом произносят предсказания". _x0015_8.115.2 "Wherever and to whatever people they [the Persians] came, they seized and devoured its produce. If they found none, they would eat the grass of the field and strip the bark [φλοιὸν] and pluck the leaves of the trees, garden and wild alike, leaving nothing-such was the degree of their starvation", "Куда бы только и к какому народу персы ни приходили, всюду они добывали себе хлеб грабежом. Если же не находили хлеба, то поедали траву на земле, обдирали кору [φλοιὸν] деревьев и обрывали в пищу древесную листву как садовых, так и дикорастущих деревьев, не оставляя ничего. К этому их побуждал голод". _x0015_ _x0015_General Ancient Greek: φλοιός [Edwards 1914: 16; Yonge 1849: 37; LSJ].	Powell 1938: 374
AncientIonicGreek(Herodotus)_BELLY_1	Ancient Ionic Greek	ioni1244	grc	BELLY	γαστήρ	ɡastéːr	ɡ a s t éː r	gas-téːr	BELLY_1	FALSE	_x0015_A difficult case, because three terms, namely, κοιλίη, νηδύς, and γαστήρ, enter into competition.    _x0015_Out of these, κοιλίη shows specific semantics related to internal organs: 'stomach, bowels, intestines in general' (applied to humans [4×] and animals [4×] alike), and, therefore, must be ruled out. Glossed in [Powell 1938: 197] as 'abdomen; guts'. The passage 2.86-88, where embalming practices of the Ancient Egyptians are described, is significant, because κοιλίη 'bowels, guts' is clearly opposed to the more generic and wider term νηδύς 'entrails of the abdominal cavity / abdominal cavity' there (this fact has not been completely reflected by the translators quoted below). Examples for κοιλίη are:    _x0015_2.86-88 "Then, making a cut near the flank with a sharp knife of Ethiopian stone, they take out all the intestines [κοιλίην πᾶσαν], and clean the belly [ἐκκαθήραντες δὲ αὐτὴν], rinsing it with palm wine and bruised spices; they sew it up again after filling the belly [νηδὺν] with pure ground myrrh and casia and any other spices, except frankincense. After doing this, they conceal the body for seventy days, embalmed in saltpetre; no longer time is allowed for the embalming [...] That is how they prepare the dead in the most costly way; those who want the middle way and shun the costly, they prepare as follows. The embalmers charge their syringes with cedar oil and fill the belly [κοιλίην] of the dead man with it, without making a cut or removing the intestines [νηδύν], but injecting the fluid through the anus and preventing it from running out; then they embalm the body for the appointed days; on the last day they drain the belly [κοιλίης] of the cedar oil which they put in before. It has such great power as to bring out with it the internal organs [νηδὺν] and intestines [σπλάγχνα] all dissolved; meanwhile, the flesh is eaten away by the saltpetre, and in the end nothing is left of the body but hide and bones [...] The third manner of embalming, the preparation of the poorer dead, is this: they cleanse the belly [κοιλίην] with a purge, embalm the body for the seventy days", "Затем делают острым эфиопским камнем разрез в паху и очищают всю брюшную полость [κοιλίην πᾶσαν] от внутренностей. Вычистив брюшную полость [ἐκκαθήραντες δὲ αὐτὴν] и промыв ее пальмовым вином, мастера потом вновь прочищают ее растертыми благовониями. Наконец, наполняют чрево [νηδὺν] чистой растертой миррой, касией и прочими благовониями (кроме ладана) и снова зашивают [...] Таким способом богачи бальзамируют своих покойников. Если родственникам из-за дороговизны [первого] приходится выбирать второй способ бальзамирования, то [мастера] поступают вот как. С помощью трубки для промывания впрыскивают в брюшную полость [κοιλίην] покойника кедровое масло, не разрезая, однако, паха и не извлекая внутренностей [νηδύν], Впрыскивают же масло через задний проход и затем, заткнув его, чтобы масло не вытекало, кладут тело в натровый щелок на определенное число дней. В последний день выпускают из кишечника [κοιλίης] ранее влитое туда масло. Масло действует настолько сильно, что разлагает желудок [νηδὺν] и внутренности [σπλάγχνα], которые выходят вместе с маслом. Натровый же щелок разлагает мясо, так что от покойника остаются лишь кожа да кости [...] Третий способ бальзамирования, которым бальзамируют бедняков, вот какой. В брюшную полость [κοιλίην] вливают сок редьки и потом кладут тело в натровый щелок на 70 дней".    _x0015_2.40.2 "After praying in the foregoing way, they take the whole stomach [κοιλίην] out of the flayed bull, leaving the entrails [σπλάγχνά] and the fat in the carcass", "При жертвоприношении Исиде они обдирают тушу быка и совершают молитву, а затем вынимают целиком желудок [κοιλίην], но внутренности [σπλάγχνά] и жир оставляют в туше".    _x0015_2.92.5 "They catch the fish, take out the intestines [κοιλίην], then dry them in the sun and eat them dried", "Наловив рыбы, они потрошат [ἐξέλωσι τὴν κοιλίην] ее, вялят на солнце и едят сухою".    _x0015_4.72.2 "[The Scythians] strangle fifty of these [i.e. of the king's servants] and fifty of their best horses and empty and clean the bellies [κοιλίην] of them all, fill them with chaff, and sew them up again", "Итак, они [скифы] умерщвляют 50 человек из слуг удушением (также 50 самых красивых коней), извлекают из трупов внутренности [κοιλίην], чрево очищают и наполняют отрубями, а затем зашивают".    _x0015_    _x0015_As is noted above, the second candidate νηδύς is a more generic and wider term than κοιλίη. In Hdt. νηδύς means 'entrails of the abdominal cavity / abdominal cavity'; applied both to humans (5×) and animals (3×). Glossed as 'belly' in [Powell 1938: 231]. Examples in which the word is applied to a human, are:    _x0015_2.84 "The practice of medicine is so specialized among them that each physician is a healer of one disease and no more. All the country is full of physicians, some of the eye some of the teeth, some of what pertains to the belly [νηδύν], and some of internal diseases", "Искусство же врачевания у них разделено. Каждый врач лечит только один определенный недуг, а не несколько, и вся египетская страна полна врачей. Так, есть врачи по глазным болезням, болезням головы, зубов, чрева [νηδύν] и внутренним болезням".    _x0015_2.86-88 (3×) see above sub κοιλίη.    _x0015_4.71.1 "Whenever their king has died, the Scythians dig a great four-cornered pit in the ground there; when this is ready, they take up the dead man - his body enclosed in wax, his belly [νηδὺν] cut open and cleaned and filled with cut marsh-plants and frankincense, and parsley and anise seed, and sewn up again - and transport him on a wagon to another tribe", "Когда у скифов умирает царь, то там вырывают большую четырехугольную яму. Приготовив яму, тело поднимают на телегу, покрывают воском; потом разрезают желудок [νηδὺν] покойного; затем очищают его и наполняют толченым кипером, благовониями и семенами селерея и аниса. Потом желудок снова зашивают и везут на телеге к другому племени".    _x0015_    _x0015_Examples concerning animals are:    _x0015_2.47.3 "the sacrificer lays the end of the [pig's] tail and the spleen and the caul together and covers them up with all the fat that he finds around the belly [περὶ τὴν νηδὺν], then consigns it all to the fire", "После заклания свиньи жрец кладет рядом кончик хвоста, селезенку и сальник и покрывает их всем жиром из брюшины [περὶ τὴν νηδὺν] животного. Затем все это сжигают на огне".    _x0015_3.42.3 "Proud of this honor, the fisherman went home; but the servants, cutting up the fish, found in its belly [νηδύι] Polycrates' seal-ring", "Рыбак, польщенный, отправился домой, а слуги выпотрошили рыбу и нашли в ее брюхе [νηδύι] тот Поликратов перстень".    _x0015_3.109.2 "The male [viper] dies in the way described, but the female suffers in return for the male the following punishment: avenging their father, the young while they are still within the womb [γαστρὶ] gnaw at their mother and eating through her bowels [νηδὺν] thus make their way out", "Так-то самец [гадюки] погибает, а самка должна за это поплатиться, так как детеныши еще в утробе [γαστρὶ] матери мстят за отца: они перегрызают ей чрево [νηδὺν] и таким образом прокладывают себе выход на свободу".    _x0015_    _x0015_The third term γαστήρ [Powell 1938: 65] possesses the most generic and widest semantics. This can mean 'belly as an external body part, abdomen'  (applied to humans [1×] and animals [5×]), 'stomach' (applied to animals [2×]) and 'womb' (applied to humans [1×] and animals [4×]).    _x0015_An example for 'belly, abdomen (of a human)' (1×) is:    _x0015_6.75.3 "Cleomenes took the weapon and set about slashing himself from his shins upwards; from the shin to the thigh he cut his flesh lengthways, then from the thigh to the hip and the sides, until he reached the belly [γαστέρα], and cut it into strips; thus he died", "Схватив это железное орудие, царь принялся увечить свое тело, начиная от голеней. Он изрезал мясо [на теле] на полосы: от голеней до ляжек и от ляжек до бедер и паха. Дойдя до живота [γαστέρα], Клеомен и его изрезал на полосы и таким образом скончался".    _x0015_    _x0015_Examples for 'belly, abdomen (of an animal)' (5×):    _x0015_1.123.3-4 "[Harpagus] had no plan for sending a message but this: he carefully slit the belly [γαστέρα] of a hare, and then leaving it as it was without further harm he put into it a paper on which he wrote what he thought best. Then he sewed up the hare's belly [γαστέρα], and sent it to Persia by the most trusted of his servants", "Гарпаг придумал вот какую хитрость. Он искусно приготовил зайца, а именно распорол ему живот [γαστέρα], не повредив шкуры, и затем вложил туда грамоту, в которой объяснил свой замысел. Потом он снова зашил живот [γαστέρα] зайца и послал зверя в Персию с одним из самых преданных слуг".    _x0015_3.29.1 "When the priests led Apis [i.e. the calf] in, Cambyses - for he was all but mad - drew his dagger and, meaning to stab the calf in the belly [γαστέρα], stuck the thigh", "Когда жрецы привели [теленка] Аписа, Камбис как безумный выхватил кинжал и, желая ударить животное в брюхо [γαστέρα], рассек ему только бедро".    _x0015_4.22.2 "The hunter climbs a tree, and sits there concealed; for trees grow thickly all over the land; and each man has his horse at hand, trained to flatten on its belly [γαστέρα] for the sake of lowness, and his dog", "У каждого охотника наготове конь, приученный лежать на брюхе [γαστέρα], чтобы меньше бросаться в глаза, и собака".    _x0015_4.72.3-4 "after driving thick stakes lengthways through the horses' bodies to their necks, they place the horses up on the wheels so that the wheel in front supports the horse's forequarters and the wheel behind takes the weight of the belly [γαστέρας] by the hindquarters", "проткнув лошадей толстыми кольями во всю длину туловища до самой шеи, поднимают на ободья. На передних ободьях держатся плечи лошадей, а задние подпирают животы [γαστέρας] у бедер".    _x0015_    _x0015_Examples for 'stomach (of an animal)' (2×):    _x0015_4.61.1-2 "But if they [the Scythian] have no cauldron, then they put all the meat into the victims' stomachs [γαστέρας], adding water, and make a fire of the bones beneath, which burn nicely; the stomachs [γαστέρες] easily hold the meat when it is stripped from the bones; thus a steer serves to cook itself", "Если же у них [у скифов] нет такого котла, тогда все мясо кладут в желудки [γαστέρας] животных, подливают воды и снизу поджигают кости. Кости отлично горят, а в желудках [γαστέρες] свободно вмещается очищенное от костей мясо. Таким образом, бык сам себя варит".    _x0015_    _x0015_An example for 'womb (of a human)' (1×):    _x0015_3.32.4 "Angered at this, they say, he sprang upon her, who was great with child [ἐχούσῄ ἐν γαστρί], and she miscarried and died of the hurt he gave her", "Тогда Камбис, распалившись гневом, бросился на нее. А та была беременной [ἐχούσῄ ἐν γαστρί], родила преждевременно и скончалась".    _x0015_    _x0015_Examples for 'womb (of an animal)' (4×):    _x0015_3.28.2 "This Apis, or Epaphus, is a calf born of a cow that can never conceive again [ἐς γαστέρα ἄλλον βάλλεσθαι γόνον]", "Этот Апис, или Эпаф, должен происходить от коровы, которая после отела уже никогда не сможет иметь другого теленка [ἐς γαστέρα ἄλλον βάλλεσθαι γόνον]".    _x0015_3.108.3 "some of the unborn young are hairy, some still naked, some are still forming in the womb [γαστρὶ] while others are just conceived [said of a hare]", "Поэтому-то один детеныш у него уже во чреве [γαστρὶ] матери покрыт шерстью, а другой еще голый, третий зародыш только что образуется, четвертого зайчиха еще зачинает".    _x0015_3.109.1-2 "The male [viper] dies in the way described, but the female suffers in return for the male the following punishment: avenging their father, the young while they are still within the womb [γαστρὶ] gnaw at their mother and eating through her bowels [νηδὺν] thus make their way out", "Так-то самец [гадюки] погибает, а самка должна за это поплатиться, так как детеныши еще в утробе [γαστρὶ] матери мстят за отца: они перегрызают ей чрево [νηδὺν] и таким образом прокладывают себе выход на свободу".    _x0015_4.30.2 "they drive them [the mares] into the countries of their neighbors, and then send the asses after them, until the mares are pregnant [σχῶσι ἐν γαστρί]", "Когда наступает пора оплодотворения, кобылиц пригоняют в соседнюю область и там случают с ослами, пока кобылицы не забеременеют [σχῶσι ἐν γαστρί]".    _x0015_    _x0015_General Ancient Greek: γαστήρ ~ ἦτρον ~ κοιλία ~ νηδύς [Edwards 1914: 18; Yonge 1849: 44; LSJ]. ἦτρον is unattested in Hdt.	Powell 1938: 65
AncientIonicGreek(Herodotus)_BIG_1	Ancient Ionic Greek	ioni1244	grc	BIG	μέγας	méɡas	m é ɡ a s	méga-s	BIG_1	FALSE	The most generic term; widely applicable with numerous attestations. Some examples are: _x0015_1.25.2 "He was the second of his family to make an offering to Delphi (after recovering from his illness) of a great [μέγαν] silver bowl on a stand of welded iron", "Исцелившись от своего недуга, царь (вторым из этого царского дома) принес посвятительные дары в Дельфы: большую [μέγαν] серебряную чашу для смешивания вина с водой на железной инкрустированной подставке". _x0015_1.98.2 "They [The Medes] built him a big [μεγάλα] and strong house wherever in the land he indicated to them, and let him choose a bodyguard out of all the Medes", "Мидяне же повиновались и воздвигли на указанном им самим месте большой [μεγάλα] и неприступный дворец [замок] и позволили набирать телохранителей по всей Мидии". _x0015_2.60.3 "But when they have reached Bubastis, they make a festival with great [μεγάλας] sacrifices, and more wine is drunk at this feast than in the whole year besides", "Наконец, по прибытии в Бубастис они справляют праздник с пышными [μεγάλας] жертвоприношениями: на этом празднике выпивают виноградного вина больше, чем за весь остальной год". _x0015_3.3.1 "that one of the Persian women who came to visit Cyrus' wives, and saw the tall [μεγάλα] and attractive children who stood by Cassandane, expressed her admiration in extravagant terms", "Увидев стоящих рядом с Кассанданой ее красивых статных [μεγάλα] детей, она принялась громко хвалить и любоваться ими". _x0015_3.42.1 "a fisherman, who had taken a fine and great [μέγαν] fish, and desired to make a gift of it to Polycrates", "Какой-то рыбак поймал большую [μέγαν] красивую рыбу и решил, что это достойный подарок Поликрату. Рыбак принес рыбу к воротам дворца и сказал, что желает предстать перед Поликратовы очи". _x0015_ _x0015_General Ancient Greek: μέγᾰς ~ πᾰχύς ~ σῠχνός [Edwards 1914: 101; Yonge 1849: 47; LSJ]. In Hdt. παχύς means 'thick (6×); rich (4×)' [Powell 1938: 297], συχνός means 'numerous, many (q.v.)' (47×) [Powell 1938: 347].	Powell 1938: 216
AncientIonicGreek(Herodotus)_BIRD_1	Ancient Ionic Greek	ioni1244	grc	BIRD	ὄρνις	órnis	ó r n i s	ór-n-i-s	BIRD_1	FALSE	24×. Some examples are:  _x0015_1.159.3 "With that Aristodicus did as he had already decided; he went around the temple, and took away the sparrows and all the families of nesting birds [ὀρνίθων] that were in it", "Тогда Аристодик, обдумав заранее свои действия, поступил так: он стал обходить вокруг святилища и разорять гнезда воробьев и разных других птиц [ὀρνίθων], которые нашли себе приют при храме".  _x0015_2.72 "Otters are found in the river, too, which the Egyptians consider sacred; and they consider sacred that fish, too, which is called the scale-fish, and the eel. These, and the fox-goose among birds [ὀρνίθων], are said to be sacred to the god of the Nile", "В реке [Ниле] водятся также выдры, которых почитают священными. Из рыб у египтян считаются священными так называемый лепидот и угорь. Эти рыбы, как говорят, посвящены Нилу. Из птиц [ὀρνίθων] они почитают лисьих гусей".  _x0015_2.73.1,4 "There is another sacred bird [ὄρνις], too, whose name is phoenix [...] and he conveys him encased to the temple of the Sun in Egypt. This is what they say this bird [ὄρνιν] does", "Есть еще одна священная птица [ὄρνις] под названием феникс [...] Тогда феникс несет яйцо [с собой] в Египет в храм Гелиоса. Вот что, по рассказам, делает эта птица [ὄρνιν]".   _x0015_  _x0015_General Ancient Greek: ὄρνις ~ οἰωνός ~ πτηνός [Edwards 1914: 19; Yonge 1849: 48; LSJ]. πτηνός is unattested in Hdt.; οἰωνός is attested in the meaning 'omen' [Powell 1938: 262].	Powell 1938: 268
AncientIonicGreek(Herodotus)_BITE_1	Ancient Ionic Greek	ioni1244	grc	BITE	δάκνω	dáknoː	d á k n oː	dák-n-oː	BITE_1	FALSE	The verb is attested 2×: once as a plain stem, referring to mosquitos (this meaning is irrelevant for us), and once as a prefixed stem ἀντι=δάκνω, referring to humans. Examples are:    _x0015_4.168.1 "each catches her own lice, then bites [ἀντι=δάκνει] and throws them away. They are the only Libyans that do this", "Поймав вошь, они кусают [ἀντι=δάκνει] ее в свою очередь и затем отбрасывают. Так поступают из всех ливийцев только они одни, и только у них существует обычай предлагать царям своих девушек на выданье".    _x0015_2.95.2-3 "Every one of them [of the Egyptians] has a net, with which he catches fish by day, and at night he sets it around the bed where he rests, then creeps under it and sleeps. If he sleeps wrapped in a garment or cloth, the mosquitos bite through it [διὰ τούτων δάκνουσι]; but through the net they absolutely do not even venture", "У каждого там есть рыбачья сеть, которой днем ловят рыбу, а ночью пользуются вот как. Сеть эту натягивают [в виде полога] вокруг спального ложа. Потом подлезают под полог и там спят. Если спать покрытым плащом или под [кисейной] простыней, то комары могут прокусить эти [покрывала] [διὰ τούτων δάκνουσι], тогда как сквозь [сеть] они даже не пробуют кусать".    _x0015_    _x0015_General Ancient Greek: δάκνω ~ βρύκω [Edwards 1914: 19; Yonge 1849: 48; LSJ]. βρύκω is unattested in Hdt.	Powell 1938: 30, 72
AncientIonicGreek(Herodotus)_BLACK_1	Ancient Ionic Greek	ioni1244	grc	BLACK	μέλᾱς	mélan	m é l a n	méla-n-	BLACK_1	FALSE	15×. Normally it is hard to discriminate between 'black' and 'dark' in the case of ancient languages. Diagnostic passages from Hdt. are: _x0015_1.98.5-6 "There are seven circles in all; within the innermost circle are the palace and the treasuries; and the longest wall is about the length of the wall that surrounds the city of Athens. The battlements of the first circle are white, of the second black [μέλανες], of the third circle purple, of the fourth blue, and of the fifth orange: thus the battlements of five circles are painted with colors; and the battlements of the last two circles are coated, the one with silver and the other with gold", "Длина наибольшего кольца стен почти такая же, что и у кольцевой стены Афин. Бастионы первого кольца стен белые, второго - черные [μέλανες], третьего - желто-красные, четвертого - темно-синие, пятого - сандаракового цвета. Таким образом, бастионы всех этих пяти колец пестро окрашены. Что же до двух последних колец, то бастионы одного были посеребренные, а другого - позолоченные". _x0015_2.76.1-2 "Now this is the appearance of the ibis. It is all quite black [μέλαινα], with the legs of a crane, and a beak sharply hooked, and is as big as a landrail. Such is the appearance of the ibis which fights with the serpents. Those that most associate with men (for there are two kinds of ibis) have the whole head and neck bare of feathers; their plumage is white, except the head and neck and wingtips and tail (these being quite black [μέλανα]); the legs and beak of the bird are like those of the other ibis", "Внешний вид ибиса вот какой. Он совершенно черный [μέλαινα], ноги, как у журавля, с сильно загнутым клювом, величиной с птицу крек. Таков этот черный ибис, воюющий со змеями. У другой же породы, которая стаями держится около людей (есть ведь два рода ибисов), голова и шея лысые, оперенье белое (кроме головы, затылка, концов крыльев и хвоста, - все эти части совершенно черные [μέλανα]); ноги и клюв такие же, как у другой породы". _x0015_ _x0015_General Ancient Greek: μέλᾱς ~ κελαινός [Edwards 1914: 19; Yonge 1849: 49; LSJ]. κελαινός is unattested in Hdt.	Powell 1938: 218
AncientIonicGreek(Herodotus)_BLOOD_1	Ancient Ionic Greek	ioni1244	grc	BLOOD	αἷμα	âjma	â j m a	âym-a	BLOOD_1	FALSE	Applied to humans (14×) and animals (1×). Some examples for 'human blood' are: _x0015_1.74.6 "These nations [the Lydians and Medes] make sworn compacts as do the Greeks; and besides, when they cut the skin of their arms, they lick each other's blood [αἷμα]", "Скрепленные же клятвой договоры эти народы [лидийцы и мидяне] заключают так же, как и эллины, и, кроме того, слегка надрезают кожу на руке и слизывают друг у друга [выступившую] кровь [αἷμα]". _x0015_4.64.1 "As to war, these are their customs. A Scythian drinks the blood [αἵματος] of the first man whom he has taken down", "Военные обычаи скифов следующие. Когда скиф убивает первого врага, он пьет его кровь [αἵματος]". _x0015_7.88.1 "after his fall he [Pharnuches] vomited blood [αἷμά] and began to waste away", "После падения Фарнух стал харкать кровью [αἷμά] и недуг перешел в чахотку". _x0015_ _x0015_General Ancient Greek: αἷμα ~ εἶᾰρ [Edwards 1914: 20; Yonge 1849: 50; LSJ]. εἶᾰρ is unattested in Hdt.	Powell 1938: 8
AncientIonicGreek(Herodotus)_BONE_1	Ancient Ionic Greek	ioni1244	grc	BONE	ὀστέον	ostéon	o s t é o n	osté-o-n	BONE_1	FALSE	18×. Applied to humans and animals. Some examples for 'human bone(s)' are:   _x0015_2.87.3 "meanwhile, the flesh is eaten away by the saltpetre, and in the end nothing is left of the body but hide and bones [ὀστέα]", "Натровый же щелок разлагает мясо, так что от покойника остаются лишь кожа да кости [ὀστέα]".  _x0015_3.12.1-2 "I saw a strange thing on the site of the battle, of which the people of the country had told me. The bones [ὀστέων] of those killed on either side in this fight lying scattered separately (for the Persian bones [ὀστέα] lay in one place and the Egyptian in another, where the armies had first separately stood), the skulls of the Persians are so brittle that if you throw no more than a pebble it will pierce them, but the Egyptian skulls are so strong that a blow of a stone will hardly crack them. And this, the people said (which for my own part I readily believed), is the explanation of it: the Egyptians shave their heads from childhood, and the bone [ὀστέον] thickens by exposure to the sun", "Удивительную вещь мне пришлось увидеть там, на месте битвы (на это обратили мое внимание местные жители). Кости [ὀστέων] воинов, павших в этой битве, были свалены в отдельные кучи. На одной стороне лежали кости [ὀστέα] персов, как они были погребены, а на другой - египтян. Черепа персов оказались такими хрупкими, что их можно было пробить ударом камешка. Напротив, египетские черепа были столь крепкими, что едва разбивались от ударов большими камнями. Причина этого, как мне объяснили, и я легко этому поверил, в том, что египтяне с самого раннего детства стригут себе волосы на голове, так что череп [ὀστέον] под действием солнца становится твердым".  _x0015_  _x0015_General Ancient Greek: ὀστέον [Edwards 1914: 21; Yonge 1849: 53; LSJ].	Powell 1938: 273
