ID	Language_ID	Glottocode	ISO 639-3	Parameter_ID	Value	Form	Segments	Source_Form	Cognate_ID	Loan	Comment	Source
ArchaicLatin_ALL_1	Latin (Archaic)	oldl1238	qbb	ALL	omnis	ˈɔmnɪs	ˈɔ m n ɪ s	ˈɔmn-ɪs	ALL_1	FALSE	281]; {At ego deos quaeso, ut quidquid in illo vidulost, si aurum si argentum est, omne id ut fiat cinis} "Then I pray the Gods that whatever's in that wallet, whether it's gold, or whether silver, it may all become ashes" [Rud. 1266-1267]. _x0015_Distinct from tˈoːt-ʊs {totus} 'all (whole, ganz)', cf. {Timeo quid rerum gesserim, ita dorsus totus prurit} "I fear for the thing I have done; my back does so tingle all over" [Mil. 397]; {quas hodie adulescens Diabolus ipsi daturus dixit, ut hanc ne quoquam mitteret nisi ad se hunc annum totum} "the young man, Diabolus, declared that he would give her this day, in order that she mightn't send her anywhere, for this whole year" [Asin. 634-635].	Some examples are: {fugite omnes, abite et de via decedite} "fly all of you, be off, and get out of the way" [Curc
ArchaicLatin_ASH_1	Latin (Archaic)	oldl1238	qbb	ASH	cinis	kˈɪnɪs	k ˈɪ n ɪ s	kˈɪnɪs	ASH_1	FALSE	The examples are: {At ego deos quaeso, ut quidquid in illo vidulost, si aurum si argentum est, omne id ut fiat cinis} "Then I pray the Gods that whatever's in that wallet, whether it's gold, or whether silver, it may all become ashes" [Rud. 1266-1267]; {Optimo iure infringatur aula cineris in caput} [Amph. 1034d]; {Nam quid id refert mea, an aula quassa cum cinere effossus siet?} "What matters it to me, pray, if it had been knocked out by a broken pot with cinders in it?" [Curc. 395-396]; {edepol huius sermo haud cinerem quaeritat} "I' faith, her language stands in need of no ashes" [Mil. 1000].	Genitive form: kˈɪnɛr-ɪs {cineris}
ArchaicLatin_BARK_1	Latin (Archaic)	oldl1238	qbb	BARK	liber	lˈɪbɛr	l ˈɪ b ɛ r	lˈɪb-ɛr	BARK_1	FALSE	There are two words for 'bark' in Latin: kˈɔrt-ɛk-s {cortex} (genitive: kˈɔrt-ɪk-ɪs {corticis}) and lˈɪbɛr {liber}. It is usually assumed that {cortex} designated the outer layer of bark and {liber} the inner one ('rind', 'bast') [OLD 1968: 1024]. But some passages from Cato's texts convince us that in Archaic Latin {liber} was used for all types of tree bark, cf. {Altera insitio est: si vitis vitem continget, utriusque vitem teneram praeacuito, obliquo inter sese medullam cum medulla libro conligato} "A second method is: If the vines touch each other, cut the ends of a young shoot of each obliquely, and tie pith to pith with bark" [De agri cultura 41]; {Taleae ubi trimae sunt, tum denique maturae sunt, ubi liber sese vertet} "The slips are ready for transplanting at three years, when the bark turns" [De agri cultura 45]; {Quod genus aut ficum aut oleam esse voles, inde librum scalptro eximito, alterum librum cum gemma de eo fico, quod genus esse voles, eximito, adponito in eum locum unde exicaveris in alterum genus facitoque uti conveniat} "Remove with a knife the bark from any variety of fig or olive you wish, and take off a piece of bark containing a bud of any variety of fig you wish to graft" [De agri cultura 42]. In the first context {liber} is definitely used in the meaning 'inner layer of bark', but the second and especially the third indicate the meaning 'outer layer of bark' (buds grow on the outer part of a tree).   _x0015_As for {cortex}, Cato uses it twice, once for wheat ({Selibram tritici puri in mortarium purum indat, lavet bene corticemque deterat bene eluatque bene} "Pour ½ pound of clean wheat into a clean bowl, wash well, remove the husk thoroughly, and clean well" [De agri cultura 86]) and once for grapes ({Mustum si voles totum annum habere, in amphoram mustum indito et corticem oppicato, demittito in piscinam} "If you wish to keep grape juice through the whole year, put the grape juice in an amphora, seal the stopper with pitch, and sink in the pond" [De agri cultura 120]). Taking this into acount, we come to the conclusion that initially {liber} was used both for 'bast' and 'bark', while {cortex} was applied to 'peel', and only later {cortex} extends its meaning to the outer layer of tree bark.	Polysemy: 'bast / bark / book'
ArchaicLatin_BELLY_1	Latin (Archaic)	oldl1238	qbb	BELLY	venter	wˈɛntɛr	w ˈɛ n t ɛ r	wˈɛntɛr	BELLY_1	FALSE	Some examples are: {nam iam quasi zona liene cinctus ambulo, geminos in ventre habere videor filios} "For now I walk, girded with my spleen as though with a belt; in my stomach do I seem to be holding a twin offspring" [Curc. 220-221]; {Quis hic est homo cum collativo ventre atque oculis herbeis?} "Who is this fellow with extended paunch, and eyes as green as grass?" [Curc. 230-231]; {ita venter gutturque resident esurialis ferias} "So much do my stomach and my throat take rest on these fasting holidays" [Capt. 468]. The word pˈant-ɛk-s {pantex} is attested only once: {eo vos vestros panticesque adeo madefactatis, quom ego sim hic siccus} "You are a-soaking away yourselves and your paunches too, at the very time that I'm here a-dry" [Pseud. 184].	Genitive form: wˈɛntr-ɪs {ventris}
ArchaicLatin_BIG_1	Latin (Archaic)	oldl1238	qbb	BIG	magnus	mˈaŋnʊs	m ˈa ŋ n ʊ s	mˈaŋn-ʊs	BIG_1	FALSE	390-391]), superlative: mˈak-sʉm-ʊs {maxumus} ~ {maximus}: {maxumum infortunium} "a very great calamity" [Merc. 165]; {maximam hercle habebis praedam} "you'll be having an immense profit" [Merc. 442].   _x0015_The term {magnus} is most common and may be applied both to concrete and abstract nouns, cf. {pater oneravit navem magnam multis mercibus} "the father freighted a large ship with much merchandise" [Men. 24-25]; {Magna est praeda cum magno malo} "'Tis great booty with great risk" [Asin. 317]; {admodum magnis pedibus} "and very large feet" [Pseud. 1220]; {in ignem coniciam teque ambustulatum obiciam magnis avibus pabulum} "and throw you into the fire, and, half-roasted, I'll throw you out as food for the great birds" [Rud. 769-770]; {sunt alii puniceo corio, magni item; atque atri} "some are of a purple skin, there are great and black ones also" (about fish) [Rud. 998].   _x0015_The term grˈand-ɪs {grandis} is applied to abstract nouns, cf. {dabit haec tibi grandis bolos} "she'll be producing you fine hauls" [Persa 658]; {tantum a portu adporto bonum, tam gaudium grande adfero} "Blessings so great am I carrying from the harbour, joys so extensive am I bringing" [Stichus 295]; {quamquam ibi labos grandis capitur} "although, in that, great labour is undergone by the mind" [Trin. 272]; {quos tam grandi sim mercatus praesenti pecunia?} "whom I purchased with so large a sum of ready money?" [Capt. 258]; especially with alliteration: {inibis a me solidam et grandem gratiam} "you will be doing me a real and a great service" [Curc. 405]; {Abire hinc ni properas grandi gradu} "If thee doesn't make haste to get away from this with prodigious speed" [Truc. 286]; {Di immortales te infelicent, ut tu es gradibus grandibus} "May the immortal Gods confound you, with what huge strides you do walk!" [Epid. 13]. This term is frequently applied to designations of age: {Soror illi est adulta virgo grandis} "He has a sister - a fine young woman now grown up" [Trin. 374]; {sed est grandior natu: media est mulieris aetas} "But she's somewhat aged; she's of the middle-age of woman" [Aul. 159]; {virginem habeo grandem} "I've a grown-up girl" [Aul. 191]; {MEG. Aetatem meam scis? EVCL. Scio esse grandem, item ut pecuniam} "MEG. Do you know my years? EUCL. I know that they are plentiful, just like your money" [Aul. 214]; {At ego hunc grandis grandem natu ob furtum ad carnificem dabo} "But now, grown up, I shall give him grown up to the executioner for his thieving" [Capt. 1019]. In one instance, both terms appear side by side so as to avoid repetition: {poculum grande, aula magna, ut satis consilia suppetant} "a good-sized cup and a capacious pot, that counsel enough may be forthcoming" [Curc. 368]. Only once do we find {grandis} used with a concrete noun: {NIC. Euge litteras minutas. CHRYS. Qui quidem videat parum; verum, qui satis videat, grandes satis sunt} "NIC. Bless me! the letters are small. CHRYS. To one, indeed, who cannot see well with his eyes but they are quite large enough for one who can see well" [Bac. 991-992].   _x0015_As for Cato's texts, the term {grandis} occurs only twice (as opposed to the very frequent {magnus}), and both times it is applied to fruits of plants (barley and cabbage): {Vinum si voles experiri duraturum sit necne, polentam grandem dimidium acetabuli in caliculum novum indito et vini sextarium de eo vino quod voles experiri eodem infundito et inponito in carbones} "If you wish to determine whether wine will keep or not, place in a new vessel half an acetabulum of large pearl barley and a sextarius of the wine you wish to test; place it on the coals and bring it to a boil two or three times" [Cato De agri cultura 108]; {Sed quae vocantur septem bona in conmixtura, natura omnia haec habet brassica. Nunc uti cognoscas naturam earum, prima est levis quae nominatur; ea est grandis, latis foliis, caule magno, validam habet naturam et vim magnam habet} "The cabbage has naturally all the virtues of the so‑called "Seven Blessings" mixture. To give, then, the several varieties: the first is the so‑called smooth; it is large, with broad leaves and thick stem; it is hardy and has great potency" [Cato De agri cultura 157]. Anyway, the word {grandis} seems to be less frequent and restricted in use, so we include only {magnus} in the list.	Comparative: mˈaː-yor {maior} ({Aulam maiorem, si pote, ex vicinia pete} "Seek of the neighbours a bigger pot if you can" [Aul
ArchaicLatin_BIRD_1	Latin (Archaic)	oldl1238	qbb	BIRD	avis	ˈawɪs	ˈa w ɪ s	ˈaw-ɪs	BIRD_1	FALSE	259]; {in ignem coniciam teque ambustulatum obiciam magnis avibus pabulum} "and throw you into the fire, and, half-roasted, I'll throw you out as food for the great birds" [Rud. 769-770]; {soleamne esse avis squamosas, piscis pennatos?} "Or whether I'm wont to eat birds with scales, or fish with wings?" [Men. 918].	Some examples are: {quovis admittunt aves} "do the birds give good omens" [Asin
ArchaicLatin_BITE_1	Latin (Archaic)	oldl1238	qbb	BITE	mordere	mɔrdˈeːrɛ	m ɔ r d ˈeː r ɛ	mɔrd-ˈeː-rɛ	BITE_1	FALSE	1073-1074], but there are also some examples of the derivates: {Namque edepol si adbites propius, os denasabit tibi mordicus} "Yes, for, by my faith, if you approach nearer, he'll be taking your nose off with his teeth" [Capt. 604-605]; {teneris labellis molles morsiunculae} "the soft, dear kisses impressed on our tender lips" [Pseud. 67]; {meus est istic clam mordax canis} "my dog is there concealed that bites" [Bac. 1146]; {ianua est mordax mea} "is my door apt to bite" [Truc. 352]. The term {morsicare} is not attested in Plautus' texts.	Attested as a verb only once: {signum esse oportet in manu laeva tibi, ludenti puero quod memordit simia} "there ought to be a mark upon your left hand, a bite which an ape gave you when a child" [Poen
ArchaicLatin_BLACK_1	Latin (Archaic)	oldl1238	qbb	BLACK	ater	ˈaːtɛr	ˈaː t ɛ r	ˈaːtɛr	BLACK_1	FALSE	A popular theory claims that {ater} was applied to "dull" things and {niger} to "bright" ones [Solopov 2007: 72-73]. Yu. V. Normanskaya, however, believes that the difference is rather chronological: {ater} was an old term, eventually replaced by the innovative {niger} [Normanskaya 2005: 160-187].  _x0015_There are not many examples for 'black' in Plautus' plays, but it seems that the difference cannot be described as 'dull black' – 'bright black'. The term {niger} and its derivates {subniger} 'blackish' and {perniger} 'very black' are restricted in use to eyes or skin colour: {macilento ore, naso acuto, corpore albo, oculis nigris, subrufus aliquantum, crispus, cincinnatus} "with a thin face, sharp nose, light hair, dark eyes, somewhat ruddy, with hair rather crisp and curling" [Capt. 647-648]; {Specie venusta, ore atque oculis pernigris} "Of agreable form, with a small mouth, and very dark eyes" [Poen. 1113]; {Rufus quidam, ventriosus, crassis suris, subniger, magno capite, acutis oculis, ore rubicundo, admodum magnis pedibus} "A certain red-haired fellow, pot-bellied, with thick calves, swarthy, with a big head, sharp eyes, red face, and very large feet" [Pseud. 1218-1220]; {canum, varum, ventriosum, bucculentum, breviculum, subnigris oculis, oblongis malis, pansam aliquantulum} "red-headed, bandy-legged, pot-bellied, wide-mouthed, of stunted figure, with darkish eyes, lank jaws, splay-footed rather" [Merc. 639-640].   _x0015_The distribution of {ater} is much broader. It designates the colour of bile, pitch, hair, fish, cloud, human skin, wine: {Si canum seu istuc rutilum sive atrumst, amo} "Whether that is hoary, or whether red, or whether black, I'm in love" (about hair) [Merc. 306]; {viden tu illi maculari corpus totum maculis luridis? atra bilis agitat hominem. ARIST. At pol te, si hic sapiat senex, pix atra agitet apud carnificem tuoque capiti inluceat} "Black bile is disordering the man. ARIST. And, by my faith, if this old gentleman is wise, black pitch will be disordering you with the executioner, and giving a light to your head" [Capt. 594-596]; {Atra bili percita est} "She's attacked with black bile" [Amph. 727]; {atrior multo ut siet, quam Aegyptini} "she should be much more swarthy than the Egyptians" [Poen. 1290-1291]; {Sol est ad eam rem pictor: atrum fecerit} "The sun's a painter  who'll attend to that, sir: he'll soon put the black on" (about skin) [Vid. 36]; {sunt alii puniceo corio, magni item; atque atri} "some are of a purple skin, there are great and black ones also" (about fish) [Rud. 998]; {nonne ex advorso vides, nubis atra imberque} "Black clouds and showers are coming on" [Merc. 878-879]; {Dic mihi hoc quod te rogo: album an atrum vinum potas?} "Tell me this that I ask of you; do you drink white wine or dark-coloured?} [Men. 914-915]; {atrum holus} 'Smyrnium olusatrum' [Pseud. 814]. Because of this, we assume that in Plautus' Latin {ater} was the basic term for 'black', while (niger} was restricted to eye colour (like Russian {kariy}).    _x0015_In Cato's texts, {niger} occurs more frequently, but it is always collocated with words for 'olives', 'myrtle' and 'wine': {vel orcites ubi nigrae erunt et siccae, sale confriato dies V} "When the orcites are black and dry, powder them with salt for five days" [De agri cultura 7] (the English translation is incorrect, Cato uses the word {orcites} in the meaning 'a kind of olive having an oblong shape' [OLD 1968: 1265]); {Sub urbe hortum omne genus, coronamenta omne genus, bulbos Megaricos, murtum coniugulum et album et nigrum} "Near a town it is well to have a garden planted with all manner of vegetables, and all manner of flowers for garlands — Megarian bulbs, conjugulan myrtle, white and black myrtle" [De agri cultura 8]; {Olea ubi nigra erit, stringit} "Pick olives after they have turned black" [De agri cultura 65]; {Antequam nigrae fiant, contundantur et in aquam deiciantur} "Bruise the olives before they become black and throw them into water" [De agri cultura 117]; {Epityrum album nigrum variumque sic facito. Ex oleis albis nigris variisque nuculeos eicito} "Recipe for a confection of green, ripe, and mottled olives. Remove the stones from green, ripe, and mottled olives" [De agri cultura 119]; {Murtam nigram arfacito in umbra} "Dry out black myrtle in the shade, and when dried keep it until vintage" [De agri cultura 125]; {XXX mala Punica acerba sumito, contundito, indito in urceum et vini nigri austeri congios III} "Take 30 acid pomegranates, crush, place in a jar with 3 congii of strong black wine, and seal the vessel" [De agri cultura 126]; {murtum coniugulum et murtum album et nigrum} "conjuglan myrtle, as well as white and black myrtle" [De agri cultura 133].   _x0015_The term {ater} is used by Cato with words for 'figs', 'hornbeam',  'hellebore', 'wine', 'ulcer' and 'bile': {Ficos mariscas in loco cretoso et aperto serito; Africanas et Herculaneas, Sacontinas, hibernas, Tellanas atras pediculo longo, eas in loco crassiore aut stercorato serito} "Plant mariscan figs in chalky, open soil. The African, Herculean, Saguntine, the winter variety, the black Tellanian with long pedicles, in soil which is richer or manured" [De agri cultura 8]; {Prelum ex carpino atra potissimum facito} "Make the press-beam preferably of black hornbeam" [De agri cultura 31]; {Veratri atri radices contundito in pila, eas radices dato circum vitem} "Pound roots of black hellebore in the mortar, and apply around the vines" [De agri cultura 114]; {In vinum mustum veratri atri manipulum coicito in amphoram} "Throw in a handful of black hellebore to the amphora of must" [De agri cultura 115]; {Tris fasciculos veratri atri circumponito circum radices et terram insuper inicito} "place three bundles of black hellebore around the roots and cover with earth" [De agri cultura 115]; {Et si sine febre erit, dato vini atri duri aquatum bibat quam minimum; si febris erit, aquam} "If the patient has no fever, administer a very little strong, dark wine, diluted; but if he has fever give only water" [De agri cultura 156]; {Et si bilis atra est et si lienes turgent et si cor dolet et si iecur aut pulmones aut praecordia, uno verbo omnia sana faciet intro quae dolitabunt} "Also if you are bilious, if the spleen is swollen, if the heart is painful, or the liver, or the lungs, or the diaphragm — in a word, it will cure all the internal organs which are suffering" [De agri cultura 157]; {Et si febrim non habebit, dato vinum atrum bibat; cito sanus fiet} "and if he has no fever he may have some dark wine" [De agri cultura 157]; {Cancer ater, is olet et saniem spurcam mittit; albus purulentus est, sed fistulosus et subtus suppurat sub carne} "The black ulcer has a foul odour and exudes putrid pus, the white is purulent but fistulous, and suppurates under the surface" [De agri cultura 157].   _x0015_It seems that in Cato's Latin {ater} is universally applicable and more frequent than {niger} as well, so we include only {ater} in the list. Since the etymology of {niger} is unknown [de Vaan 2008: 409], it is probably a borrowing that gradually replaced the old term {ater}.	There are two terms for 'black' in Latin: ˈaːtɛr {ater} and nˈigɛr {niger}
ArchaicLatin_BLOOD_1	Latin (Archaic)	oldl1238	qbb	BLOOD	sanguis	sˈaŋɡʷiːs	s ˈa ŋ ɡʷ iː s	sˈaŋgʷiː-s	BLOOD_1	FALSE	Some examples are: {iam dudum sputo sanguinem} "I'm spitting blood already" [Mer. 138]; {adulescens quom sis, tum quom est sanguis integer, rei tuae quaerundae convenit operam dare} "When you are young, then, when the blood is fresh, it's right to devote your exertions to acquiring your fortune" [Merc. 550-551]; {Guttam haud habeo sanguinis} "I have not one drop of blood!" [Most. 508]; {iam nunc ego illi egredienti sanguinem exsugam procul} "Even now, as he comes forth, I'll suck out his blood at this distance" [Poen. 614].  _x0015_The term krˈʊɔr {cruor} 'blood from a wound' is attested neither in Plautus' texts nor in Cato's.	Genitive form: sˈaŋgʷɪn-ɪs {sanguinis}
ArchaicLatin_BONE_1	Latin (Archaic)	oldl1238	qbb	BONE	os	ɔs	ɔ s	ɔs	BONE_1	FALSE	Cf. some examples: {ita mihi imperas ut ego huius membra atque ossa atque artua comminuam illo scipione quem ipse habet} "you bid me break in pieces his limbs, and bones, and members with that walking-stick which he himself is holding" [Men. 855-856]; {advenisti huc te ostentatum, cum exornatis ossibus} "Hast thee come hither to tempt me with thy decked out bones" [Truc. 270]; {ossa atque pellis sum miser a macritudine} "I'm but skin and bone through leanness" [Capt. 135].	Genitive form: ˈɔsː-ɪs {ossis}
